Dataset,alpha,split,weights,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
bands,16,4,Hostility,0.7188009438009438,0.7231981981981982,0.025497838404763634
bands,16,4,LSC,0.7203203203203203,0.7288288288288289,0.027551604721950156
bands,16,4,N1,0.7004111254111254,0.7094594594594594,0.02491990003085811
bands,16,4,N2,0.7027062777062777,0.7122372372372372,0.029559770239471546
bands,16,4,TD_U,0.728932503932504,0.7396396396396396,0.04035334852821116
bands,16,4,kDN,0.735063635063635,0.7424174174174174,0.02151800796230469
sylvine,6,26,CLD,0.9408834586466165,0.9439868116471736,0.008478892489377124
sylvine,6,26,DCP,0.9413305398913953,0.9449641355994152,0.011287510418696863
sylvine,6,26,F1,0.941282822217581,0.9437918798732944,0.009679405686523266
sylvine,6,26,Hostility,0.9405676553942728,0.9437922605994152,0.009523393171386245
sylvine,6,26,LSC,0.9427416378040008,0.9457423397904484,0.009097457442782984
sylvine,6,26,N1,0.9419534078251184,0.943793022051657,0.0069256181502399495
sylvine,6,26,N2,0.9398159751229928,0.9426222892300196,0.009628915087658127
sylvine,6,26,TD_U,0.9422965327090874,0.9463298001949316,0.014455313198931601
sylvine,6,26,kDN,0.9416923384851016,0.9441825048732942,0.007262451402653447
contraceptive_NL,12,24,CLD,0.7342098265423007,0.734911941580756,0.008050088104214016
contraceptive_NL,12,24,DCP,0.740509941089838,0.7390678694158075,0.006494614300362614
contraceptive_NL,12,24,F1,0.7275742513500245,0.7307560137457044,0.011745411273865245
contraceptive_NL,12,24,Hostility,0.7383565496645393,0.7380584192439863,0.007925478838770449
contraceptive_NL,12,24,LSC,0.7289145598101784,0.7297143470790378,0.005090175168654254
contraceptive_NL,12,24,N1,0.7317557478317788,0.7338810137457045,0.005907788315381716
contraceptive_NL,12,24,N2,0.7390274709540174,0.7400773195876289,0.008466350668618531
contraceptive_NL,12,24,TD_U,0.7302185607920144,0.7318084192439863,0.01122817615210654
contraceptive_NL,12,24,kDN,0.7317475658648339,0.7328393470790378,0.005119099018144776
ionosphere,20,4,CLD,0.9112585034013607,0.9172222222222224,0.03469507134133939
ionosphere,20,4,DCP,0.9153552532123961,0.9174603174603174,0.014504793237511117
ionosphere,20,4,F1,0.9159486016628874,0.9203174603174602,0.02445035071130507
ionosphere,20,4,Hostility,0.9161035525321239,0.923015873015873,0.01931697617726689
ionosphere,20,4,LSC,0.9205631141345426,0.923015873015873,0.017900914690696865
ionosphere,20,4,N1,0.9212509448223734,0.923015873015873,0.00876874247091504
ionosphere,20,4,N2,0.9193726379440664,0.923015873015873,0.024899127621011465
ionosphere,20,4,TD_U,0.9198148148148148,0.9258730158730156,0.015357385530532737
ionosphere,20,4,kDN,0.9187263794406652,0.923015873015873,0.012627941265253195
credit-g,4,24,CLD,0.7655238095238095,0.767,0.009790909291884229
credit-g,4,24,DCP,0.7622380952380953,0.766,0.011932748056942987
credit-g,4,24,F1,0.7537619047619047,0.76,0.021002154084533195
credit-g,4,24,Hostility,0.7597142857142858,0.767,0.020591607166860097
credit-g,4,24,LSC,0.7547142857142857,0.761,0.017830151028925222
credit-g,4,24,N1,0.7617142857142858,0.767,0.013943252336319769
credit-g,4,24,N2,0.7547142857142857,0.759,0.01631913863273081
credit-g,4,24,TD_U,0.7613333333333333,0.766,0.018020358856952107
credit-g,4,24,kDN,0.7589523809523809,0.761,0.010846548715956536
analcatdata_authorship,6,8,CLD,0.9664879285047351,0.9726610644257704,0.026279154126257125
analcatdata_authorship,6,8,DCP,0.9677464319060957,0.9738655462184872,0.019992837963506604
analcatdata_authorship,6,8,F1,0.9701147125516872,0.9750420168067226,0.020337061686005097
analcatdata_authorship,6,8,Hostility,0.9669414432439641,0.9714845938375348,0.021206599861370926
analcatdata_authorship,6,8,LSC,0.9633259970654928,0.9667226890756302,0.017501281204563245
analcatdata_authorship,6,8,N1,0.9655262104841937,0.9678991596638656,0.011826942532856502
analcatdata_authorship,6,8,N2,0.9623456049086301,0.964327731092437,0.013817330946819873
analcatdata_authorship,6,8,TD_U,0.9666599973322663,0.970280112044818,0.015854157769225708
analcatdata_authorship,6,8,kDN,0.9682412965186074,0.970280112044818,0.00965165527020377
banknote_authentication,2,16,CLD,0.9881592137542631,0.991976092245848,0.013979973811450908
banknote_authentication,2,16,DCP,0.9900684086180755,0.991976092245848,0.005522662483152374
banknote_authentication,2,16,F1,0.9890959282263632,0.9912461652385488,0.006906537605903234
banknote_authentication,2,16,Hostility,0.9877776266541738,0.9890616735427906,0.00432964895240874
banknote_authentication,2,16,LSC,0.9876363260844379,0.9912461652385488,0.013359726482116975
banknote_authentication,2,16,N1,0.9886815976787414,0.9890616735427906,0.0019111253126297787
banknote_authentication,2,16,N2,0.9873978026627979,0.98979160055009,0.00798008622333425
banknote_authentication,2,16,TD_U,0.9917657785636206,0.9927007299270072,0.0052112447687025195
banknote_authentication,2,16,kDN,0.9879179197332165,0.9883317465354914,0.0020781909173754457
analcatdata_authorship,2,14,CLD,0.9645058023209284,0.9690896358543416,0.015733168290664033
analcatdata_authorship,2,14,DCP,0.9627584367080165,0.9678991596638656,0.01805629893176989
analcatdata_authorship,2,14,F1,0.9686394557823128,0.971470588235294,0.013688647664369592
analcatdata_authorship,2,14,Hostility,0.9675043350673602,0.970280112044818,0.014451153607656165
analcatdata_authorship,2,14,LSC,0.967735760971055,0.971470588235294,0.014073999190120126
analcatdata_authorship,2,14,N1,0.9701674002934507,0.9726610644257704,0.008338234413330778
analcatdata_authorship,2,14,N2,0.9660264105642258,0.970266106442577,0.014131423727201222
analcatdata_authorship,2,14,TD_U,0.9703394691209817,0.9738515406162463,0.01124690664234767
analcatdata_authorship,2,14,kDN,0.9648412698412698,0.9667086834733892,0.011949532172517683
bands,6,1,CLD,0.7183755183755184,0.7257507507507508,0.026278913475144734
bands,6,1,DCP,0.7040719290719291,0.7068318318318318,0.011707088502914817
bands,6,1,F1,0.727942227942228,0.7340840840840841,0.029240075577395604
bands,6,1,Hostility,0.7316602316602316,0.741966966966967,0.025528750711026962
bands,6,1,LSC,0.7181610181610182,0.7285285285285286,0.02482216216928636
bands,6,1,N1,0.7365508365508365,0.7451951951951952,0.0244940907509799
bands,6,1,N2,0.7114543114543115,0.7205705705705705,0.03603061279440295
bands,6,1,TD_U,0.7104282854282854,0.722972972972973,0.03202949339959957
bands,6,1,kDN,0.7131738881738882,0.7179429429429429,0.019624667978675167
diabetic_retinopathy,10,16,CLD,0.6812279574498465,0.6863568215892053,0.014423269312184931
diabetic_retinopathy,10,16,DCP,0.6696944384950382,0.6733133433283358,0.013599861194171368
diabetic_retinopathy,10,16,F1,0.6695794959663026,0.6750299850074962,0.019073537704075216
diabetic_retinopathy,10,16,Hostility,0.6946451774112943,0.6950299850074962,0.01023926879903082
diabetic_retinopathy,10,16,LSC,0.6771485685728564,0.6811169415292354,0.01107737387265612
diabetic_retinopathy,10,16,N1,0.681552438066681,0.6854872563718141,0.013310364312246067
diabetic_retinopathy,10,16,N2,0.6777418433640323,0.6811394302848577,0.013911759222340055
diabetic_retinopathy,10,16,TD_U,0.6656350396230456,0.6724362818590705,0.021964698673752482
diabetic_retinopathy,10,16,kDN,0.6864842578710645,0.6872263868065966,0.007819800217220634
analcatdata_authorship,16,22,CLD,0.9630378818193944,0.9738515406162463,0.03675915868642101
analcatdata_authorship,16,22,DCP,0.9622535680939043,0.971470588235294,0.028656085415335476
analcatdata_authorship,16,22,F1,0.9694404428438042,0.9738515406162463,0.016828588994539737
analcatdata_authorship,16,22,Hostility,0.9660410830999066,0.9726610644257704,0.02111179011276682
analcatdata_authorship,16,22,LSC,0.9644010937708416,0.9691036414565826,0.01785748882224425
analcatdata_authorship,16,22,N1,0.9649586501267173,0.9667226890756302,0.01063784864933836
analcatdata_authorship,16,22,N2,0.9627457649726556,0.9678991596638656,0.016645601684694998
analcatdata_authorship,16,22,TD_U,0.969830598906229,0.9762324929971988,0.02299615820425953
analcatdata_authorship,16,22,kDN,0.9664279044951314,0.9690896358543416,0.009802121159405177
sonar,12,12,CLD,0.762392290249433,0.7690476190476191,0.03933910341847076
sonar,12,12,DCP,0.7463718820861678,0.7545238095238095,0.023245937489405854
sonar,12,12,F1,0.7630612244897959,0.765,0.02127461702231244
sonar,12,12,Hostility,0.7879024943310659,0.7983333333333333,0.04136904721121057
sonar,12,12,LSC,0.7714625850340135,0.7838095238095237,0.035986682289913564
sonar,12,12,N1,0.7648979591836735,0.7740476190476191,0.039155814926592966
sonar,12,12,N2,0.8028798185941044,0.8028571428571428,0.02182281576162661
sonar,12,12,TD_U,0.7892063492063492,0.7980952380952381,0.0452045197039288
sonar,12,12,kDN,0.7698412698412698,0.779047619047619,0.02455030161007962
diabetes,2,24,CLD,0.7649822608469224,0.7681305536568694,0.011345952280500563
diabetes,2,24,DCP,0.747418058132344,0.7499316473000684,0.0103337676275951
diabetes,2,24,F1,0.7522662174917814,0.7603725222146276,0.02496067413731932
diabetes,2,24,Hostility,0.7613294600136706,0.765533151059467,0.011101186595436343
diabetes,2,24,LSC,0.7577604726100967,0.759125085440875,0.011588989737868543
diabetes,2,24,N1,0.7552086384793152,0.757740943267259,0.011725005681916489
diabetes,2,24,N2,0.7601495622172314,0.7655160628844839,0.01555251449575413
diabetes,2,24,TD_U,0.7559483123392898,0.7616199589883801,0.020208342295126164
diabetes,2,24,kDN,0.7523907170523711,0.7550751879699249,0.010502993311636124
sylvine,8,16,CLD,0.9427519717987097,0.9459395559210526,0.009529058124174027
sylvine,8,16,DCP,0.9414603856284229,0.9451590673732942,0.011709479743802837
sylvine,8,16,F1,0.9405500694734522,0.9434031585038988,0.010929448856991862
sylvine,8,16,Hostility,0.9414784429244407,0.9439875730994152,0.008476326325235853
sylvine,8,16,LSC,0.9415436739998144,0.9441821241471734,0.008413116792463786
sylvine,8,16,N1,0.9401680561357098,0.9420359710038988,0.007458332872766688
sylvine,8,16,N2,0.9417012946138493,0.9441821241471734,0.007900082365701744
sylvine,8,16,TD_U,0.941450051633714,0.9453536184210526,0.015476336517380838
sylvine,8,16,kDN,0.9424551504629629,0.9447684423732944,0.007432156768191308
spectfheart,6,6,CLD,0.8005698005698006,0.8017094017094017,0.008315477497610297
spectfheart,6,6,DCP,0.7901302401302401,0.7938746438746438,0.014715392256046823
spectfheart,6,6,F1,0.791670058336725,0.7941595441595442,0.012706330649084002
spectfheart,6,6,Hostility,0.8034866368199702,0.808974358974359,0.013608471617632126
spectfheart,6,6,LSC,0.7884479717813051,0.7905982905982907,0.017854686577966877
spectfheart,6,6,N1,0.8029643196309864,0.8054131054131053,0.020657020215107905
spectfheart,6,6,N2,0.8210419210419211,0.8276353276353277,0.016406035711347057
spectfheart,6,6,TD_U,0.7952516619183285,0.798005698005698,0.009755633637545745
spectfheart,6,6,kDN,0.7905304571971238,0.7938746438746438,0.007893668581086255
profb,14,12,CLD,0.6708735733099209,0.6710491659350307,0.006185061725599813
profb,14,12,DCP,0.6739600317739036,0.6741220368744513,0.00541117775783315
profb,14,12,F1,0.6602533550733727,0.6695785776997366,0.02708369521537703
profb,14,12,Hostility,0.6600913499728249,0.6607111501316945,0.004479171262476689
profb,14,12,LSC,0.6744606797943058,0.6800043898156277,0.012967419088661837
profb,14,12,N1,0.6731740457376981,0.6770412642669008,0.013490124875522447
profb,14,12,N2,0.6574553702077846,0.6591966637401229,0.014021715233047497
profb,14,12,TD_U,0.6437037501567792,0.6488147497805092,0.024176632375875994
profb,14,12,kDN,0.6503125130649275,0.6517559262510975,0.009130810978235777
ilpd,16,28,CLD,0.7132601618990003,0.7132183908045977,0.006053390197675273
ilpd,16,28,DCP,0.7124506668971279,0.7132788868723533,0.005336780860259103
ilpd,16,28,F1,0.7107827038861522,0.718421052631579,0.018605596419916527
ilpd,16,28,Hostility,0.7131722985624982,0.7149425287356321,0.012874469415912596
ilpd,16,28,LSC,0.7102699276927952,0.7166969147005445,0.022988471158966427
ilpd,16,28,N1,0.7133725117391179,0.7167271627344223,0.01158903949520587
ilpd,16,28,N2,0.7043787629994527,0.7081064730792498,0.012304418734465227
ilpd,16,28,TD_U,0.713025379540806,0.7183605565638234,0.014481062522043621
ilpd,16,28,kDN,0.7204145421023824,0.718572292800968,0.007346393141662337
phoneme,10,24,CLD,0.9008882075456321,0.9104422537139728,0.027325384891745786
phoneme,10,24,DCP,0.9005451072056123,0.908220716095023,0.022279307580069702
phoneme,10,24,F1,0.9078214456865104,0.9111788868350792,0.012123440119219918
phoneme,10,24,Hostility,0.901117614842199,0.909514958581502,0.024918740371071182
phoneme,10,24,LSC,0.9008276364561022,0.9087749024440336,0.021323631320570538
phoneme,10,24,N1,0.9033626245733454,0.9074786061477372,0.0123796294419178
phoneme,10,24,N2,0.9003426113376821,0.9080355309098378,0.02288283746418519
phoneme,10,24,TD_U,0.9048177977290731,0.9115499418087218,0.02162965166803889
phoneme,10,24,kDN,0.9003226763423929,0.9061833367563495,0.016056172577427436
bodyfat,20,4,CLD,0.989025641025641,0.996,0.031960527923794585
bodyfat,20,4,DCP,0.996,0.996,0.0
bodyfat,20,4,F1,0.9956190476190476,0.996,0.0017457431218879714
bodyfat,20,4,Hostility,0.994102564102564,0.996,0.008695143626326469
bodyfat,20,4,LSC,0.9948644688644689,0.996,0.0052036573825505784
bodyfat,20,4,N1,0.996,0.996,0.0
bodyfat,20,4,N2,0.9956263736263735,0.996,0.0011802832160085436
bodyfat,20,4,TD_U,0.996,0.996,0.0
bodyfat,20,4,kDN,0.9956263736263735,0.996,0.0017121711387746864
diabetes,12,30,CLD,0.759591348501123,0.761637047163363,0.009746574536288823
diabetes,12,30,DCP,0.7503604791198777,0.75134996582365,0.009104121793503147
diabetes,12,30,F1,0.748507632718159,0.7551435406698565,0.021020413563008048
diabetes,12,30,Hostility,0.7574903167008431,0.7590567327409433,0.008482820895510326
diabetes,12,30,LSC,0.7597077108355305,0.7629015721120984,0.010373501718819018
diabetes,12,30,N1,0.7538969176187221,0.7551264524948735,0.008029674105101834
diabetes,12,30,N2,0.7642588614393124,0.7680792891319207,0.015453392820800025
diabetes,12,30,TD_U,0.755190736581714,0.7630041011619959,0.02355916690522664
diabetes,12,30,kDN,0.7581730299775413,0.7590738209159262,0.007044491363999039
liver-disorders,14,30,CLD,0.7348979591836735,0.7457142857142858,0.022950771953652145
liver-disorders,14,30,DCP,0.7410884353741496,0.7461904761904762,0.022938418425090003
liver-disorders,14,30,F1,0.7509750566893424,0.7533333333333333,0.011866105037611645
liver-disorders,14,30,Hostility,0.7442403628117914,0.7533333333333333,0.027913416812322202
liver-disorders,14,30,LSC,0.7587301587301587,0.7671428571428571,0.02060168263240825
liver-disorders,14,30,N1,0.7487755102040816,0.7533333333333333,0.009414336811976148
liver-disorders,14,30,N2,0.7459637188208617,0.7395238095238095,0.01279670011993777
liver-disorders,14,30,TD_U,0.7363718820861678,0.7390476190476191,0.027552660850913218
liver-disorders,14,30,kDN,0.746031746031746,0.7390476190476191,0.015506807321889849
parkinsons,16,18,CLD,0.8939223057644109,0.9034210526315788,0.024942024849925432
parkinsons,16,18,DCP,0.8898872180451127,0.8934210526315789,0.021333256558198538
parkinsons,16,18,F1,0.8957393483709273,0.898421052631579,0.019595921307984463
parkinsons,16,18,Hostility,0.8847619047619046,0.893157894736842,0.01848015045812718
parkinsons,16,18,LSC,0.8861904761904762,0.898157894736842,0.033201164232959594
parkinsons,16,18,N1,0.8969548872180452,0.9034210526315788,0.01939182143134086
parkinsons,16,18,N2,0.8839097744360901,0.8934210526315789,0.024657948901008534
parkinsons,16,18,TD_U,0.8885588972431078,0.898421052631579,0.025752338872294365
parkinsons,16,18,kDN,0.8906390977443609,0.8984210526315788,0.02522441813562738
bupa,16,16,CLD,0.7302320928371349,0.7396638655462185,0.03617565468938036
bupa,16,16,DCP,0.7168187274909964,0.7221008403361344,0.020274183116318803
bupa,16,16,F1,0.7161424569827931,0.7249579831932773,0.020989805293272407
bupa,16,16,Hostility,0.7265746298519408,0.7336974789915967,0.03356710992049502
bupa,16,16,LSC,0.7163025210084034,0.7249579831932773,0.030053221157975745
bupa,16,16,N1,0.7178791516606642,0.724873949579832,0.026909774062416805
bupa,16,16,N2,0.7097639055622249,0.7219327731092438,0.03522308397072896
bupa,16,16,TD_U,0.7205042016806723,0.7279831932773109,0.02422515784718133
bupa,16,16,kDN,0.7253421368547419,0.7336974789915967,0.02694686336059595
arrhythmia_cfs,4,8,CLD,0.8337957211870255,0.8430917874396135,0.035635594286614995
arrhythmia_cfs,4,8,DCP,0.8453462157809984,0.847584541062802,0.011324699188882313
arrhythmia_cfs,4,8,F1,0.8374833218311479,0.8450724637681158,0.024787062085209016
arrhythmia_cfs,4,8,Hostility,0.8429951690821256,0.8519323671497585,0.03447966571274617
arrhythmia_cfs,4,8,LSC,0.8424729698642741,0.8473429951690822,0.022044937752412504
arrhythmia_cfs,4,8,N1,0.8409684840119622,0.8473429951690822,0.021882322163995042
arrhythmia_cfs,4,8,N2,0.8464527260179434,0.8496135265700483,0.02208464856765399
arrhythmia_cfs,4,8,TD_U,0.8218840579710145,0.8364734299516907,0.058596755713590666
arrhythmia_cfs,4,8,kDN,0.843618587531631,0.8496135265700483,0.01970856359552332
vehicle2,4,1,CLD,0.97140589569161,0.976358543417367,0.022518024383618083
vehicle2,4,1,DCP,0.976312525010004,0.977563025210084,0.009359223281508863
vehicle2,4,1,F1,0.977595704948646,0.9810924369747898,0.012146043389727084
vehicle2,4,1,Hostility,0.9705842336934773,0.972843137254902,0.011236355349682
vehicle2,4,1,LSC,0.9780498866213152,0.981078431372549,0.0120875625040658
vehicle2,4,1,N1,0.9713718820861678,0.9716526610644256,0.004992983401850322
vehicle2,4,1,N2,0.9761991463251967,0.9787254901960784,0.01196135377073679
vehicle2,4,1,TD_U,0.9693370681605975,0.9716386554621848,0.013378132150389781
vehicle2,4,1,kDN,0.9769334400426837,0.9787394957983192,0.00620676001351802
teaching_assistant_LH,2,18,CLD,0.6708658008658007,0.6727272727272726,0.010661881551638684
teaching_assistant_LH,2,18,DCP,0.6646753246753246,0.6736363636363636,0.021926409063131536
teaching_assistant_LH,2,18,F1,0.6645454545454546,0.6736363636363636,0.017453598459158854
teaching_assistant_LH,2,18,Hostility,0.6587878787878788,0.6636363636363636,0.013752034660379352
teaching_assistant_LH,2,18,LSC,0.6726839826839827,0.6827272727272727,0.024363765587303438
teaching_assistant_LH,2,18,N1,0.6689610389610389,0.6836363636363636,0.028537760564559703
teaching_assistant_LH,2,18,N2,0.6702164502164502,0.6827272727272727,0.031867370760162834
teaching_assistant_LH,2,18,TD_U,0.6790476190476189,0.6836363636363636,0.025108814741546515
teaching_assistant_LH,2,18,kDN,0.674025974025974,0.6818181818181819,0.013024361879235216
