weights,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
CLD,3,74,20,12,0.81134307598691,0.790675278919554,0.122745149793917
CLD,3,74,4,12,0.814831969996712,0.8,0.121522928644993
CLD,3,74,6,12,0.813872931038667,0.805187369882026,0.123539867003624
CLD,3,74,8,12,0.812572652977917,0.793333333333333,0.124470600199414
CLD,3,86,10,14,0.814498594525492,0.790675278919554,0.120977704031323
CLD,3,86,12,14,0.814444902163296,0.795333102012491,0.122326833096254
CLD,3,86,14,14,0.811268866242541,0.795261303581914,0.124300578917848
CLD,3,86,16,14,0.816829503945008,0.798302994715209,0.119859005703358
CLD,3,86,18,14,0.812188762466435,0.792953611274222,0.123582464288339
CLD,3,86,2,14,0.813133370301896,0.796018790369935,0.123405522341474
CLD,3,86,20,14,0.816246826361325,0.802619047619048,0.121884850862735
CLD,3,86,4,14,0.813937515875072,0.792279666897987,0.123222166463497
CLD,3,86,6,14,0.812553983078617,0.794486200822079,0.123407762055575
CLD,3,86,8,14,0.814299279479698,0.798095238095238,0.123508456265565
CLD,3,98,10,16,0.813099376317942,0.793571428571429,0.123474027955604
CLD,3,98,12,16,0.814035182741437,0.801566951566951,0.121077780771395
CLD,3,98,14,16,0.815429664081453,0.797720797720798,0.121094617748423
CLD,3,98,16,16,0.812971678035513,0.793728714034058,0.123119983160159
CLD,3,98,18,16,0.813956199514855,0.798333333333333,0.122861651601168
CLD,3,98,2,16,0.814158164448043,0.79031339031339,0.121899507860031
CLD,3,98,20,16,0.815047461186833,0.792190252495596,0.120574558012334
CLD,3,98,4,16,0.81302145136475,0.793333333333333,0.122817216701163
CLD,3,98,6,16,0.814825821534948,0.793095238095238,0.122282754628402
CLD,3,98,8,16,0.81289681861996,0.796776277157957,0.12302189714395
CLD,3,110,10,18,0.814084829770702,0.797619047619048,0.121791228218555
CLD,3,110,12,18,0.814610650291368,0.793728714034058,0.122591448429609
CLD,3,110,14,18,0.814417487370607,0.789911920140928,0.122096711430229
CLD,3,110,16,18,0.815750380494636,0.792184380504991,0.120563360485356
CLD,3,110,18,18,0.81362314403982,0.79143863769818,0.123381767762945
CLD,3,110,2,18,0.815006748178645,0.798308866705813,0.122084339045062
CLD,3,110,20,18,0.812880493221603,0.793333333333333,0.123391022045181
CLD,3,110,4,18,0.814946131909885,0.794468584850264,0.121720159411326
CLD,3,110,6,18,0.816383022274347,0.805270655270655,0.122051126594408
CLD,3,110,8,18,0.81409282379242,0.798095238095238,0.122093044745945
CLD,3,122,10,20,0.81389247513124,0.797551379917792,0.12241434111171
CLD,3,122,12,20,0.813756086893079,0.788367586611861,0.123210216479744
CLD,3,122,14,20,0.81349995384786,0.793716970052848,0.123066057876119
CLD,3,122,16,20,0.815857465006792,0.802874161461948,0.122207154986238
CLD,3,122,18,20,0.815255905860498,0.802619047619048,0.122457897485465
CLD,3,122,2,20,0.814156371085854,0.79045584045584,0.122221629322731
CLD,3,122,20,20,0.813563888342125,0.793809523809524,0.124585481171511
CLD,3,122,4,20,0.813201824115928,0.798571428571429,0.1227466119145
CLD,3,122,6,20,0.813884171664605,0.792959483264827,0.121683364432182
CLD,3,122,8,20,0.81398343713669,0.798333333333333,0.122254512089012
CLD,3,134,10,22,0.816034090616614,0.793716970052848,0.122306669832055
CLD,3,134,12,22,0.814587231299769,0.797619047619048,0.123660788517872
CLD,3,134,14,22,0.815316667631287,0.79602466236054,0.121433480209451
CLD,3,134,16,22,0.814707686780821,0.794492072812684,0.123499786799349
CLD,3,134,18,22,0.815016902838587,0.790663534938344,0.122423966393105
CLD,3,134,2,22,0.816733472696201,0.803664122137405,0.121470224939961
CLD,3,134,20,22,0.813422925041772,0.794159544159544,0.123848594262359
CLD,3,134,4,22,0.816624946291973,0.798357622021744,0.120712990338546
CLD,3,134,6,22,0.81571863855117,0.801362301820317,0.121982447255782
CLD,3,134,8,22,0.814958232276551,0.793722842043453,0.122238168956794
CLD,3,146,10,24,0.815196704266737,0.792965355255432,0.121272893904236
CLD,3,146,12,24,0.81526240200044,0.797857142857143,0.121419905748466
CLD,3,146,14,24,0.812803523118233,0.807857142857143,0.124689567730781
CLD,3,146,16,24,0.814376375824142,0.79143863769818,0.122826120362472
CLD,3,146,18,24,0.813709847060087,0.792857142857143,0.123785791514147
CLD,3,146,2,24,0.815348683357706,0.792201996476806,0.121700917880684
CLD,3,146,20,24,0.813711413892656,0.793728714034058,0.122378867440765
CLD,3,146,4,24,0.813551759883918,0.794159544159544,0.122926141781032
CLD,3,146,6,24,0.815719989558388,0.794486200822079,0.121098594315374
CLD,3,146,8,24,0.815058737519924,0.797720797720798,0.120693571776658
CLD,3,158,10,26,0.815120864068976,0.797857142857143,0.123031699204002
CLD,3,158,12,26,0.813995579178053,0.789142689371697,0.12324232984517
CLD,3,158,14,26,0.815784545553826,0.802116585704372,0.121735334155366
CLD,3,158,16,26,0.815009642370577,0.803333333333333,0.122988286976848
CLD,3,158,18,26,0.813741378449079,0.79602466236054,0.122730199608781
CLD,3,158,2,26,0.812425195662684,0.797545507927187,0.123260334775751
CLD,3,158,20,26,0.813752753458964,0.797545507927187,0.121911334783849
CLD,3,158,4,26,0.814531292356886,0.79602466236054,0.122432433227542
CLD,3,158,6,26,0.816929645518184,0.797619047619048,0.120936072354505
CLD,3,158,8,26,0.815593728781917,0.8044124450613,0.122857444840039
CLD,3,170,10,28,0.81594829319073,0.798095238095238,0.121993650851453
CLD,3,170,12,28,0.814571825413308,0.793333333333333,0.122323765150758
CLD,3,170,14,28,0.8165253694617,0.801350557839107,0.120829747027818
CLD,3,170,16,28,0.815509603609699,0.797545507927187,0.122024866572189
CLD,3,170,18,28,0.815465785953084,0.795255431591309,0.122425240634443
CLD,3,170,2,28,0.816070617587211,0.798314738696418,0.121645943686926
CLD,3,170,20,28,0.815969674006116,0.79906048150323,0.121782516440546
CLD,3,170,4,28,0.816050796784415,0.791432765707575,0.120959127896743
CLD,3,170,6,28,0.815977178615127,0.799066353493834,0.12133691728436
CLD,3,170,8,28,0.816874908117273,0.796782149148561,0.120082357202136
CLD,3,182,10,30,0.815712619578217,0.789906048150323,0.122230144039371
CLD,3,182,12,30,0.816815037788306,0.796,0.121662722592843
CLD,3,182,14,30,0.816609168919955,0.793722842043453,0.120980165905471
CLD,3,182,16,30,0.814584043565609,0.802857142857143,0.122893382758887
CLD,3,182,18,30,0.814423921840033,0.792201996476806,0.122104072561823
CLD,3,182,2,30,0.816016409716798,0.803654869303724,0.121805748132953
CLD,3,182,20,30,0.813661395021741,0.789136817381092,0.123012054029765
CLD,3,182,4,30,0.815871362929682,0.798095238095238,0.122575266649708
CLD,3,182,6,30,0.815309007017509,0.793722842043453,0.121207588073007
CLD,3,182,8,30,0.816082021926124,0.796776277157957,0.121837129089036
CLD,4,11,10,1,0.792311374651378,0.772342924251321,0.133066654161731
CLD,4,11,12,1,0.79648684797245,0.77618320610687,0.126666344283119
CLD,4,11,14,1,0.796395385162578,0.76645847790886,0.126416818544072
CLD,4,11,16,1,0.794011423640836,0.784632034632035,0.130072735574271
CLD,4,11,18,1,0.794921715127103,0.775757575757576,0.131408434122121
CLD,4,11,2,1,0.801694691535028,0.785281385281385,0.124728102491678
CLD,4,11,20,1,0.790256071630241,0.772270531400966,0.135958126828569
CLD,4,11,4,1,0.800011657442139,0.783333333333333,0.129345486508226
CLD,4,11,6,1,0.794033537256062,0.779377746934999,0.132594700086785
CLD,4,11,8,1,0.797242965671909,0.780751614797416,0.128525539225674
CLD,4,19,10,2,0.805841656306021,0.783333333333333,0.124887866183478
CLD,4,19,12,2,0.803193288457067,0.786752136752137,0.126016429630112
CLD,4,19,14,2,0.803469354320637,0.78433734939759,0.129421105397286
CLD,4,19,16,2,0.803765169720302,0.786207494795281,0.126770671587305
CLD,4,19,18,2,0.802681822863063,0.787739995373583,0.129096837149011
CLD,4,19,2,2,0.808220284049919,0.795273047563124,0.124707228642012
CLD,4,19,20,2,0.803666257042708,0.783182974786028,0.12816483956733
CLD,4,19,4,2,0.806929910775669,0.789923664122137,0.124255715884875
CLD,4,19,6,2,0.805523503599121,0.787604227833235,0.127405722883346
CLD,4,19,8,2,0.803801541033672,0.787598355842631,0.126735125210734
CLD,4,35,10,4,0.810818219378857,0.789177489177489,0.125119666568663
CLD,4,35,12,4,0.810023178569996,0.788361714621257,0.124221727397557
CLD,4,35,14,4,0.810032325209173,0.784539048737522,0.1231676550985
CLD,4,35,16,4,0.807648880668575,0.78684086905461,0.124916846495243
CLD,4,35,18,4,0.809026957572427,0.796801989359241,0.124673252856814
CLD,4,35,2,4,0.809581612375655,0.793571428571429,0.126590735890592
CLD,4,35,20,4,0.80903031413597,0.789177489177489,0.124610787230233
CLD,4,35,4,4,0.809333418580107,0.792977099236641,0.125170924432402
CLD,4,35,6,4,0.813052581455535,0.797545507927187,0.121878429441673
CLD,4,35,8,4,0.807267391538644,0.786746987951807,0.125789980455326
CLD,4,51,10,6,0.810964523229024,0.792771084337349,0.124083553922974
CLD,4,51,12,6,0.813207677978077,0.789136817381092,0.121829933450628
CLD,4,51,14,6,0.811756052829835,0.786858485026424,0.122934538036672
CLD,4,51,16,6,0.812695791411333,0.791432765707575,0.12263695510535
CLD,4,51,18,6,0.812750265677596,0.786609686609687,0.122867707621578
CLD,4,51,2,6,0.813211253440443,0.793975903614458,0.122087032984907
CLD,4,51,20,6,0.811753486993466,0.786609686609687,0.122602757454838
CLD,4,51,4,6,0.811043137679026,0.794486200822079,0.124612746765545
CLD,4,51,6,6,0.813202541238748,0.790663534938344,0.121704079089258
CLD,4,51,8,6,0.810345046113257,0.789393939393939,0.123797695456864
CLD,4,67,10,8,0.81318643322728,0.788385202583676,0.121945485623456
CLD,4,67,12,8,0.813039029931462,0.795321535970391,0.124365952744222
CLD,4,67,14,8,0.812254264903966,0.795249559600705,0.123263462475784
CLD,4,67,16,8,0.812457751596965,0.792196124486201,0.122232039000852
CLD,4,67,18,8,0.813195112080587,0.79602466236054,0.122309165107318
CLD,4,67,2,8,0.814179734801312,0.788095238095238,0.122552333149428
CLD,4,67,20,8,0.812489857363779,0.79143863769818,0.122426060994078
CLD,4,67,4,8,0.811775596930505,0.79142689371697,0.125231572671998
CLD,4,67,6,8,0.813367132933626,0.793806384455239,0.122885811154518
CLD,4,67,8,8,0.812615538640643,0.792184380504991,0.122924501543688
CLD,4,83,10,10,0.814608083351779,0.796782149148561,0.122539252474157
CLD,4,83,12,10,0.813110588963387,0.793716970052848,0.122867836203664
CLD,4,83,14,10,0.812321302030622,0.798308866705813,0.124056976168057
CLD,4,83,16,10,0.812940353178689,0.78684086905461,0.122676126981957
CLD,4,83,18,10,0.812424980849751,0.789148561362302,0.123256491097859
CLD,4,83,2,10,0.814507190000998,0.798308866705813,0.121184262494265
CLD,4,83,20,10,0.812395591629148,0.789136817381092,0.124450065758437
CLD,4,83,4,10,0.81567993511623,0.796012918379331,0.120481457169573
CLD,4,83,6,10,0.814779775810726,0.796018790369935,0.122587571176794
CLD,4,83,8,10,0.813443206219429,0.793728714034058,0.123757563702199
CLD,4,99,10,12,0.815130090110183,0.788809523809524,0.122267387637152
CLD,4,99,12,12,0.815488153967893,0.795255431591309,0.121365323981379
CLD,4,99,14,12,0.815467126023271,0.785314151497358,0.122042732275648
CLD,4,99,16,12,0.813498975362348,0.790669406928949,0.121828109498579
CLD,4,99,18,12,0.813533744214079,0.793722842043453,0.122725153194069
CLD,4,99,2,12,0.815259289813262,0.802139717788573,0.122310855858327
CLD,4,99,20,12,0.813551537074315,0.791444509688785,0.123369819108267
CLD,4,99,4,12,0.815110846890526,0.793333333333333,0.121513934294918
CLD,4,99,6,12,0.815174563388196,0.798095238095238,0.122422030806068
CLD,4,99,8,12,0.813817351506017,0.786846741045214,0.12346657941632
CLD,4,115,10,14,0.813998482738586,0.789917792131533,0.121858372255868
CLD,4,115,12,14,0.814504317589712,0.797611612306269,0.12236609724726
CLD,4,115,14,14,0.812894391679092,0.792207868467411,0.123078304440816
CLD,4,115,16,14,0.816915201984348,0.8,0.12047280313142
CLD,4,115,18,14,0.813623292182149,0.796782149148561,0.123511390822012
CLD,4,115,2,14,0.814229098781191,0.78961038961039,0.122233843496447
CLD,4,115,20,14,0.816327055007188,0.797857142857143,0.120651111301884
CLD,4,115,4,14,0.814683583742579,0.792273883876937,0.121309407846021
CLD,4,115,6,14,0.81421132268194,0.794474456840869,0.1227725682237
CLD,4,115,8,14,0.816149244326375,0.800613000231321,0.123063251165658
CLD,4,131,10,16,0.813958230288223,0.79143863769818,0.12293386462707
CLD,4,131,12,16,0.814292869896318,0.797619047619048,0.121189730207774
CLD,4,131,14,16,0.81517434847119,0.802857142857143,0.12191067304096
CLD,4,131,16,16,0.814059025025139,0.79602466236054,0.121969176739727
CLD,4,131,18,16,0.814110777230574,0.792857142857143,0.123110655357986
CLD,4,131,2,16,0.81508911448465,0.797863247863248,0.121570165685808
CLD,4,131,20,16,0.813589886152701,0.793571428571429,0.122877088136948
CLD,4,131,4,16,0.81432527706419,0.807619047619048,0.122267576605776
CLD,4,131,6,16,0.815531730256999,0.79984145625367,0.121242850723039
CLD,4,131,8,16,0.813703532992697,0.798302994715209,0.122629082979234
CLD,4,147,10,18,0.814658943470334,0.798095238095238,0.122117498714343
CLD,4,147,12,18,0.814536172649049,0.796782149148561,0.122583145556263
CLD,4,147,14,18,0.813871573738994,0.793728714034058,0.12262023688188
CLD,4,147,16,18,0.815263534478169,0.790657662947739,0.121076008685633
CLD,4,147,18,18,0.81451067691824,0.796782149148561,0.123065229082327
CLD,4,147,2,18,0.815993734540991,0.794017094017094,0.120525070954386
CLD,4,147,20,18,0.814371461871058,0.793333333333333,0.122433138493173
CLD,4,147,4,18,0.815203126890719,0.796007046388726,0.121738970385081
CLD,4,147,6,18,0.81592855649337,0.798095238095238,0.121809662127844
CLD,4,147,8,18,0.815147031134422,0.795255431591309,0.121527825320388
CLD,4,163,10,20,0.815149242325601,0.794497944803288,0.121586021269053
CLD,4,163,12,20,0.814411199391559,0.792,0.122280626385088
CLD,4,163,14,20,0.815677005244312,0.796,0.122322347344048
CLD,4,163,16,20,0.814778677951797,0.798095238095238,0.122750051488159
CLD,4,163,18,20,0.815710701591558,0.793722842043453,0.122296691293977
CLD,4,163,2,20,0.814238205034583,0.793095238095238,0.121540569412731
CLD,4,163,20,20,0.812881664123356,0.796776277157957,0.124551920129746
CLD,4,163,4,20,0.815080093708004,0.806673606291927,0.121340406014936
CLD,4,163,6,20,0.814677802751907,0.798095238095238,0.121640047165347
CLD,4,163,8,20,0.814731072684017,0.79910363173722,0.122168011403304
CLD,4,179,10,22,0.815626188099222,0.799066353493834,0.122581883699704
CLD,4,179,12,22,0.81424199971413,0.793095238095238,0.123331483437416
CLD,4,179,14,22,0.816655428331028,0.799078097475044,0.121273359271141
CLD,4,179,16,22,0.814851054625021,0.795255431591309,0.123273653892443
CLD,4,179,18,22,0.815014207194977,0.792,0.122181066333273
CLD,4,179,2,22,0.815508074054679,0.798314738696418,0.121832388722703
CLD,4,179,20,22,0.814053745005885,0.805152671755725,0.123205315176687
CLD,4,179,4,22,0.815751660670805,0.794486200822079,0.12260579854213
CLD,4,179,6,22,0.814987205055843,0.798095238095238,0.122057917021459
CLD,4,179,8,22,0.815333231904779,0.793722842043453,0.121080960282075
CLD,4,195,10,24,0.814529772660596,0.792965355255432,0.121863538412502
CLD,4,195,12,24,0.814977432896974,0.797551379917792,0.122380027351996
CLD,4,195,14,24,0.813722825855813,0.796018790369935,0.123631993192222
CLD,4,195,16,24,0.815602267401205,0.789900176159718,0.122482389941266
CLD,4,195,18,24,0.815400433536969,0.793333333333333,0.121521681213229
CLD,4,195,2,24,0.815597542514547,0.797857142857143,0.121715535916764
CLD,4,195,20,24,0.813377905358711,0.792953611274222,0.123200215023057
CLD,4,195,4,24,0.815982280852711,0.798314738696418,0.121527544309694
CLD,4,195,6,24,0.814106201874658,0.799078097475044,0.122247442750825
CLD,4,195,8,24,0.815763065441771,0.793728714034058,0.120238148981654
CLD,4,211,10,26,0.814020591829333,0.798314738696418,0.122708154302984
CLD,4,211,12,26,0.815698401251184,0.79220786846741,0.121990145821995
CLD,4,211,14,26,0.815798024893406,0.796012918379331,0.122110484424648
CLD,4,211,16,26,0.814453018350437,0.793728714034058,0.122756930522065
CLD,4,211,18,26,0.814643643606896,0.7952436876101,0.122257423229422
CLD,4,211,2,26,0.812989478107441,0.796018790369935,0.123421271468095
CLD,4,211,20,26,0.814268666376357,0.792959483264827,0.122107690310333
CLD,4,211,4,26,0.815630021610203,0.795261303581914,0.121717676104078
CLD,4,211,6,26,0.817759496465036,0.801566951566951,0.120787139117595
CLD,4,211,8,26,0.816250377963974,0.8,0.122387330756643
CLD,4,227,10,28,0.815776285645302,0.79982971227246,0.121735555061302
CLD,4,227,12,28,0.814845992332799,0.793333333333333,0.122149526698874
CLD,4,227,14,28,0.816193716173757,0.796007046388726,0.1207433489143
CLD,4,227,16,28,0.816355349424683,0.796776277157957,0.12154255647756
CLD,4,227,18,28,0.814988311638419,0.799072225484439,0.122868349592683
CLD,4,227,2,28,0.816126954686737,0.795255431591309,0.12231410170499
CLD,4,227,20,28,0.816166978908381,0.802619047619048,0.121953727989752
CLD,4,227,4,28,0.815413375915616,0.793095238095238,0.121359830187877
CLD,4,227,6,28,0.816125074722784,0.802125660598943,0.121426330936578
CLD,4,227,8,28,0.817536649333319,0.802857142857143,0.120057786529845
CLD,4,243,10,30,0.816513443842523,0.790669406928949,0.121695736057573
CLD,4,243,12,30,0.815902684793959,0.8,0.122300128919259
CLD,4,243,14,30,0.816909941160839,0.796012918379331,0.120756035698806
CLD,4,243,16,30,0.814861301549933,0.797857142857143,0.122897306282286
CLD,4,243,18,30,0.815545149845716,0.798308866705813,0.121671540791695
CLD,4,243,2,30,0.815804878276955,0.801393708073097,0.12279886676755
CLD,4,243,20,30,0.814260857267405,0.788367586611861,0.123266362322982
CLD,4,243,4,30,0.81598090757644,0.793716970052848,0.122320890733272
CLD,4,243,6,30,0.816331724473001,0.794486200822079,0.120450497897867
CLD,4,243,8,30,0.816546032605908,0.796012918379331,0.121324400148314
CLD,5,14,10,1,0.797255040021339,0.781509101585437,0.127436703380642
CLD,5,14,12,1,0.799573003469631,0.785325895478567,0.126353496008074
CLD,5,14,14,1,0.799304716725947,0.785064935064935,0.127048305128751
CLD,5,14,16,1,0.799939871683732,0.789393939393939,0.128527453624677
CLD,5,14,18,1,0.797597191462956,0.782419616007402,0.129410800789959
CLD,5,14,2,1,0.804952292585016,0.786100998238403,0.124583688653855
CLD,5,14,20,1,0.796343249416818,0.776359009946796,0.130994612745189
CLD,5,14,4,1,0.80299667157479,0.795180722891566,0.125710307268967
CLD,5,14,6,1,0.799239339389022,0.78008658008658,0.129117135167803
CLD,5,14,8,1,0.802032967782764,0.779224897240164,0.126863814512767
CLD,5,24,10,2,0.808429462841803,0.787592483852026,0.122920164190286
CLD,5,24,12,2,0.804458374824164,0.782905982905983,0.126298347762247
CLD,5,24,14,2,0.808904426888899,0.78379330593071,0.12439382076179
CLD,5,24,16,2,0.805656010807444,0.784568408690546,0.12638491187121
CLD,5,24,18,2,0.80579944244369,0.791566265060241,0.125514069080256
CLD,5,24,2,2,0.80915582836807,0.797557251908397,0.123347589570031
CLD,5,24,20,2,0.806591518635958,0.789156626506024,0.126658043675749
CLD,5,24,4,2,0.807931807477645,0.788391074574281,0.124444808373773
CLD,5,24,6,2,0.809441213403135,0.788095238095238,0.125056807196967
CLD,5,24,8,2,0.806874328003404,0.784544920728127,0.124551394265776
CLD,5,44,10,4,0.812909624546652,0.794492072812684,0.123794786006539
CLD,5,44,12,4,0.809656775296547,0.790657662947739,0.124310443182905
