,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
379,3,62,20,10,0.8123234629132967,0.7945523941707148,0.12211643237020614
380,3,74,2,12,0.81240330237904,0.7930430256766134,0.12201535252987501
381,3,74,4,12,0.8132701082895043,0.7944803288314739,0.12173212128975311
382,3,74,6,12,0.812183984022197,0.7930952380952381,0.12214057830241984
383,3,74,8,12,0.8129614638634256,0.7960501966227157,0.1219688999053992
384,3,74,10,12,0.8133488011770689,0.7943019943019942,0.12120281551465609
385,3,74,12,12,0.8136482450006458,0.7939759036144578,0.12118993226367324
386,3,74,14,12,0.8123236163661102,0.7907529493407356,0.12212708377115834
387,3,74,16,12,0.8126403835266793,0.794529262086514,0.1219228988977534
388,3,74,18,12,0.8129319648577379,0.7960364063417499,0.12151171823374705
389,3,74,20,12,0.8136177717138888,0.7975903614457831,0.12107314227849605
390,3,86,2,14,0.8125172908111963,0.7941558441558442,0.1218953686109809
391,3,86,4,14,0.8132243938347097,0.7940170940170941,0.12185219752656692
392,3,86,6,14,0.8130529881014258,0.796,0.12186578610142626
393,3,86,8,14,0.8136706360580807,0.7952926208651399,0.12144919618784206
394,3,86,10,14,0.8138357158016296,0.7968251214434421,0.12143306136504838
395,3,86,12,14,0.8131786366115592,0.794529262086514,0.12145855228081093
396,3,86,14,14,0.8132219422974872,0.7938746438746438,0.12179819158352945
397,3,86,16,14,0.8138688561549796,0.7945234790654638,0.12112368419364224
398,3,86,18,14,0.8126441371170985,0.7929770992366413,0.12161591407231169
399,3,86,20,14,0.8132241187398039,0.7960733287069164,0.12135018270418406
400,3,98,2,16,0.8134040199038338,0.7926190476190477,0.12124092892049684
401,3,98,4,16,0.8134462495640011,0.7960791117279666,0.12170946050171165
402,3,98,6,16,0.8137495068764815,0.7945466111496645,0.12114545286395936
403,3,98,8,16,0.8131297073087239,0.7941558441558441,0.12166215388837986
404,3,98,10,16,0.8134727591946956,0.794474456840869,0.12163662301793454
405,3,98,12,16,0.8138418401219569,0.796,0.12113610003618608
406,3,98,14,16,0.8139823023582288,0.7963855421686747,0.1214336440017437
407,3,98,16,16,0.8127598704756654,0.7937287140340575,0.12169543582714563
408,3,98,18,16,0.8131877309492257,0.7967880211391661,0.12204876044194563
409,3,98,20,16,0.8131908147220152,0.793031459634513,0.12151482385748875
410,3,110,2,18,0.8135932311743683,0.7940170940170941,0.12123385872225717
411,3,110,4,18,0.8138460046540894,0.7944685848502642,0.12139533885676088
412,3,110,6,18,0.8139128648927471,0.7945523941707148,0.12147588010773756
413,3,110,8,18,0.8136108067994031,0.796,0.12119397717629665
414,3,110,10,18,0.8134513757600764,0.7967762771579565,0.12167999261273428
415,3,110,12,18,0.8132330709293736,0.7944803288314739,0.12180929978503982
416,3,110,14,18,0.8134554647420137,0.7952554315913094,0.12155005862582037
417,3,110,16,18,0.8137338726017005,0.7941558441558441,0.12097027797439439
418,3,110,18,18,0.813348146553812,0.7963855421686747,0.12157665438469448
419,3,110,20,18,0.8134049492671562,0.7939759036144578,0.12154795258436071
420,3,122,2,20,0.813307442416327,0.7951807228915663,0.12150016136011975
421,3,122,4,20,0.8137622569402089,0.7937287140340576,0.12114110903113119
422,3,122,6,20,0.8140591591084142,0.7952554315913095,0.12128631794302022
423,3,122,8,20,0.8135793021361405,0.7967880211391661,0.12150611315451725
424,3,122,10,20,0.8143213246664517,0.7968424705065926,0.12080731649112707
425,3,122,12,20,0.8140650675976551,0.7951807228915663,0.12104483528941994
426,3,122,14,20,0.8138437788796001,0.7945466111496645,0.12165109858915657
427,3,122,16,20,0.8135923771150457,0.7941595441595442,0.12136408148151293
428,3,122,18,20,0.8146792270472909,0.7963855421686746,0.12089032811455663
429,3,122,20,20,0.8141155011171844,0.7944979448032883,0.12161697214493156
430,3,134,2,22,0.8136265393403004,0.7952495596007046,0.12124658031655847
431,3,134,4,22,0.8137441710155138,0.7941595441595442,0.12097974642224664
432,3,134,6,22,0.8136986582677114,0.795237815619495,0.1214434155429423
433,3,134,8,22,0.8135167640989613,0.7933333333333333,0.12167891461795784
434,3,134,10,22,0.814055009651665,0.7951807228915663,0.12105605634658301
435,3,134,12,22,0.8138149417523319,0.7963855421686747,0.12153240453041722
436,3,134,14,22,0.8132594672079015,0.7930372426555633,0.12143632788592665
437,3,134,16,22,0.8139533423645079,0.7937169700528479,0.1210367572594214
438,3,134,18,22,0.813870678117028,0.7933333333333333,0.12127056344263343
439,3,134,20,22,0.8140273010649355,0.7941595441595442,0.12108029632581904
440,3,146,2,24,0.8138869851411066,0.7944979448032883,0.12127137327200804
441,3,146,4,24,0.8139645992002801,0.7943722943722944,0.12120990716888563
442,3,146,6,24,0.8140083107284809,0.7944979448032883,0.12110679059748733
443,3,146,8,24,0.8146160341330495,0.7963855421686747,0.12100087559656363
444,3,146,10,24,0.8146421366071757,0.7975396359365825,0.12074897932617436
445,3,146,12,24,0.8140233915600104,0.7941558441558441,0.12144165494552905
446,3,146,14,24,0.814077426439663,0.7975653481378672,0.12117427968656569
447,3,146,16,24,0.8140887997064641,0.7939759036144578,0.12128510413072982
448,3,146,18,24,0.8141784930622369,0.7975278919553729,0.1211537671461458
449,3,146,20,24,0.8138138893911899,0.7939759036144578,0.12137202290009325
450,3,158,2,26,0.8132101971644979,0.7939759036144578,0.1213195999753569
451,3,158,4,26,0.8141140638986949,0.7943019943019942,0.12145109262642097
452,3,158,6,26,0.8145937149167642,0.797588480222068,0.12108647671927625
453,3,158,8,26,0.8141264435052017,0.7975903614457831,0.12135414657108808
454,3,158,10,26,0.8145664301951286,0.7975513799177921,0.12113782014154473
455,3,158,12,26,0.8137334422184513,0.7960246623605401,0.12180453205114823
456,3,158,14,26,0.8141419814957083,0.7941595441595442,0.12111721224833398
457,3,158,16,26,0.8146806682096599,0.7978571428571428,0.12128570406814246
458,3,158,18,26,0.8137124369634126,0.7952319436288902,0.1217515019982318
459,3,158,20,26,0.8141646778945846,0.7951807228915663,0.12118650407330439
460,3,170,2,28,0.8145113630694059,0.7975942632431182,0.1208681192549516
461,3,170,4,28,0.8146874231394194,0.7963855421686746,0.1210143901523303
462,3,170,6,28,0.8145929849250649,0.795237815619495,0.12093183482609329
463,3,170,8,28,0.8145184287054388,0.7952984038861901,0.12107007877870618
464,3,170,10,28,0.8149014197826745,0.7960617626648161,0.12037174033410238
465,3,170,12,28,0.8138252011078284,0.796,0.12139001660251394
466,3,170,14,28,0.8145691696254467,0.7960070463887258,0.12103055564692583
467,3,170,16,28,0.8141107546205253,0.7945639602128152,0.12106470951266059
468,3,170,18,28,0.8144072302631181,0.7952554315913094,0.12115914190636501
469,3,170,20,28,0.8141348350135452,0.7975783475783476,0.12133802281329734
470,3,182,2,30,0.8141313783437947,0.7939759036144578,0.12097704678356201
471,3,182,4,30,0.8144885025712555,0.7975903614457831,0.12147446901901257
472,3,182,6,30,0.8143688075678515,0.7941595441595442,0.12091947008478607
473,3,182,8,30,0.8149200317275287,0.7967762771579565,0.12040729008846747
474,3,182,10,30,0.8149660762050805,0.7960187903699354,0.12075821221340455
475,3,182,12,30,0.8145333030909866,0.7960246623605401,0.12122629676458699
476,3,182,14,30,0.8143874838826847,0.794474456840869,0.12097741969943593
477,3,182,16,30,0.8143945808548998,0.7960559796437658,0.12122021759454076
478,3,182,18,30,0.8145137061424252,0.7960070463887258,0.12086794865928623
479,3,182,20,30,0.8139577607924844,0.7943019943019942,0.12147199495311038
480,4,11,2,1,0.8005174620090658,0.7819277108433735,0.12592380621292829
481,4,11,4,1,0.8009918980370512,0.7883793305930711,0.12697708813808298
482,4,11,6,1,0.7999528141782336,0.7801295396715244,0.12661774610251647
483,4,11,8,1,0.7998978795091232,0.7807516147974163,0.12610317499488957
484,4,11,10,1,0.7986662005368821,0.7827635327635327,0.1273109575426979
485,4,11,12,1,0.7992169638264156,0.779047619047619,0.12560420760368582
486,4,11,14,1,0.7991555450305114,0.7819277108433735,0.12697499533958428
487,4,11,16,1,0.7983883201778013,0.7860657662947739,0.12640285183569283
488,4,11,18,1,0.8000474290545511,0.7803030303030303,0.12548679006395863
489,4,11,20,1,0.7979368337176627,0.7835714285714286,0.1272347259186671
490,4,19,2,2,0.807127411866391,0.7891368173810922,0.1240583001023615
491,4,19,4,2,0.8069639326954547,0.7891566265060241,0.12438152350616671
492,4,19,6,2,0.8064729130168865,0.7878571428571428,0.12375332978447362
493,4,19,8,2,0.8064099320276714,0.7875983558426307,0.12442000175634396
494,4,19,10,2,0.8060198210493779,0.7869882026370576,0.12366383559279971
495,4,19,12,2,0.8054726503967581,0.7877226463104325,0.12388864181094152
496,4,19,14,2,0.8061382607090193,0.7876159718144451,0.12480194451165261
497,4,19,16,2,0.8062439118278063,0.789142689371697,0.12386499087922911
498,4,19,18,2,0.8058948063501439,0.7853376394597769,0.12449671190652087
499,4,19,20,2,0.8054674590229116,0.786941938468656,0.12458329558984804
500,4,35,2,4,0.8097968675320346,0.791566265060241,0.12354742549138283
501,4,35,4,4,0.8099621116374214,0.7929770992366413,0.12325575693342448
502,4,35,6,4,0.8106461323018699,0.7929594832648268,0.12245182616759265
503,4,35,8,4,0.8100304848403577,0.7922623178348369,0.12321898500294964
504,4,35,10,4,0.8104799775468652,0.791527874161462,0.12257986768013118
505,4,35,12,4,0.8100230312021122,0.7921961244862008,0.12255797963813081
506,4,35,14,4,0.8110464085261486,0.7922681008558871,0.12225019361171036
507,4,35,16,4,0.8097273195218563,0.7914268937169701,0.12279490383868552
508,4,35,18,4,0.8096830735252828,0.7929653552554317,0.1233488136916226
509,4,35,20,4,0.8100754365291172,0.7915394402035624,0.12304223242625378
510,4,51,2,6,0.8118522120035364,0.7938006014341892,0.12200034638965179
511,4,51,4,6,0.8117215307129753,0.7945408281286144,0.1222614787147069
512,4,51,6,6,0.8112892018244529,0.7937345860246624,0.12230528355098644
513,4,51,8,6,0.8113056038441283,0.7930952380952381,0.12232481030879166
514,4,51,10,6,0.8115984297868325,0.792,0.12228171922938645
515,4,51,12,6,0.8115072435514669,0.7929477392836171,0.12242397858832034
516,4,51,14,6,0.811449115291534,0.793765903307888,0.12220849863758294
517,4,51,16,6,0.8111815479636275,0.7914327657075748,0.12273015077587036
518,4,51,18,6,0.8114679596334394,0.792,0.12224822102274988
519,4,51,20,6,0.8115118318848362,0.7922507517927365,0.12226361420412196
520,4,67,2,8,0.8121912444831699,0.7945350451075642,0.12224951091024205
521,4,67,4,8,0.8120808921805085,0.7941595441595442,0.12257477016884777
522,4,67,6,8,0.8123946749206373,0.7937345860246624,0.12179506947352312
523,4,67,8,8,0.8129984385480142,0.7944444444444445,0.12159646927429418
524,4,67,10,8,0.8132965445459215,0.796,0.12160870825748525
525,4,67,12,8,0.812982532781151,0.7945697432338654,0.12168637872804097
526,4,67,14,8,0.8122486004624679,0.7967821491485614,0.12225646126010745
527,4,67,16,8,0.8124586711073318,0.7930430256766134,0.12146754606132165
528,4,67,18,8,0.8124673324838728,0.7939759036144578,0.12161359012635849
529,4,67,20,8,0.8124331015181773,0.7937832523710386,0.12212183327683339
530,4,83,2,10,0.8132801289301846,0.7953273189914412,0.12127068046968818
531,4,83,4,10,0.8132593645523689,0.7937228420434528,0.12152551529090043
532,4,83,6,10,0.813332698444168,0.7952926208651399,0.12186267194315123
533,4,83,8,10,0.8128719462116762,0.7938746438746438,0.12221620744155252
534,4,83,10,10,0.8136918418522058,0.7960129183793306,0.12163602475245333
535,4,83,12,10,0.8137151725402781,0.797588480222068,0.12138827772589342
536,4,83,14,10,0.813039463377763,0.7937321937321937,0.12185117265610818
537,4,83,16,10,0.8125780208991964,0.7952868378440897,0.12192459607054858
538,4,83,18,10,0.8132185979911974,0.7944862008220787,0.1213807109856334
539,4,83,20,10,0.8132825187703463,0.796001174398121,0.12162771353833444
540,4,99,2,12,0.8129024582081645,0.7945408281286144,0.12208546663252143
541,4,99,4,12,0.8133170644488437,0.7933333333333333,0.12175581084948235
542,4,99,6,12,0.8135398993308436,0.7929594832648268,0.12101361058080388
543,4,99,8,12,0.8134113034663272,0.7968077723802914,0.12165769697576935
544,4,99,10,12,0.8133370880868057,0.7937774693499884,0.12105081071207441
545,4,99,12,12,0.8137329526643787,0.7941595441595442,0.12123233340426867
546,4,99,14,12,0.8131245804977163,0.7927710843373494,0.12165020011230333
547,4,99,16,12,0.813499798244254,0.7951807228915663,0.12171890137211268
548,4,99,18,12,0.8138260421413974,0.7952984038861901,0.12123734368913822
549,4,99,20,12,0.8138524368725362,0.7960070463887258,0.12143322470760792
550,4,115,2,14,0.8133553140124851,0.7951807228915663,0.12144125082434899
551,4,115,4,14,0.8135810171369253,0.7943019943019942,0.1211357813068516
552,4,115,6,14,0.8137668699791129,0.7960129183793306,0.12134750762443368
553,4,115,8,14,0.8142637086972474,0.7952495596007046,0.12141680659492882
554,4,115,10,14,0.814322343574472,0.7951807228915663,0.12101347552499557
555,4,115,12,14,0.813581851246722,0.7939759036144578,0.12138599774721104
556,4,115,14,14,0.8131745057681238,0.7938746438746438,0.12164075380379691
557,4,115,16,14,0.8140009468611158,0.7978632478632479,0.12145723215546335
558,4,115,18,14,0.8135396318639331,0.7951807228915663,0.12153151210215507
559,4,115,20,14,0.8137492262523611,0.7975455079271873,0.12122720449217471
560,4,131,2,16,0.814138363210614,0.796,0.12099584598241558
561,4,131,4,16,0.8142183555599447,0.7977207977207976,0.12116547916530195
562,4,131,6,16,0.8142925256444572,0.7963855421686747,0.12077676498566083
563,4,131,8,16,0.8139907096256302,0.7944627128596594,0.12097205991191631
564,4,131,10,16,0.8141013456134437,0.795237815619495,0.12135441997691958
565,4,131,12,16,0.8142798224430192,0.7945639602128152,0.12087219528774616
566,4,131,14,16,0.8148127800998999,0.7963855421686747,0.12103508936968282
567,4,131,16,16,0.8134582337532313,0.7952319436288902,0.12103115156616367
568,4,131,18,16,0.8133523990874161,0.7952810548230396,0.12198559760679123
569,4,131,20,16,0.8135386848968782,0.7943019943019942,0.1213109902054659
570,4,147,2,18,0.8142568732263046,0.7939759036144578,0.12083709339727158
571,4,147,4,18,0.8141407714441107,0.7960070463887258,0.12119179336237097
572,4,147,6,18,0.8141422910478765,0.7968366874855424,0.12125570894247613
573,4,147,8,18,0.8140066802784506,0.7952495596007046,0.1211205515914613
574,4,147,10,18,0.8137799725815688,0.796,0.1214287934598839
575,4,147,12,18,0.8134777265557097,0.7944862008220787,0.1215733034222492
576,4,147,14,18,0.8139016489324263,0.7963855421686747,0.12107048280633234
577,4,147,16,18,0.8138672061454115,0.7975769141799676,0.12126900553462257
578,4,147,18,18,0.8138806599125358,0.7963855421686747,0.12134621574736958
579,4,147,20,18,0.8139037376464144,0.7951807228915663,0.12120036178596397
580,4,163,2,20,0.8136364973393008,0.7944920728126835,0.12130502636570835
581,4,163,4,20,0.8141306318532393,0.7952984038861901,0.12112964221340955
582,4,163,6,20,0.8139582926120762,0.796,0.1213261921953439
583,4,163,8,20,0.8137889327059752,0.7937228420434528,0.12132609858663944
584,4,163,10,20,0.814776144516303,0.7967704051673518,0.12073383261047804
585,4,163,12,20,0.8141344606398209,0.796001174398121,0.1213172436774187
586,4,163,14,20,0.814433225025417,0.7951807228915663,0.12139271617209116
587,4,163,16,20,0.8141372222279717,0.7944862008220787,0.12108474545299956
588,4,163,18,20,0.8147032793250221,0.7960070463887258,0.12098897165976628
589,4,163,20,20,0.8144088756615279,0.7967762771579565,0.12148952798937598
590,4,179,2,22,0.8139585371792356,0.7967821491485614,0.12087872573389209
591,4,179,4,22,0.8139672536710434,0.7951807228915663,0.1213180592436198
592,4,179,6,22,0.8140528936988956,0.7975653481378673,0.12152440083974408
593,4,179,8,22,0.8142259544392955,0.7937228420434528,0.12106628370349677
594,4,179,10,22,0.8142615323187887,0.7940170940170941,0.12089301567049868
595,4,179,12,22,0.8139292421862139,0.7960187903699354,0.12142290446527379
596,4,179,14,22,0.8138564972981712,0.7940170940170941,0.12135590928769022
597,4,179,16,22,0.8144853368059156,0.7943722943722944,0.12105298588199387
598,4,179,18,22,0.8146008977108831,0.7945466111496645,0.12086458880253165
599,4,179,20,22,0.8144281431447259,0.7963855421686747,0.12088929811548858
600,4,195,2,24,0.8138381906416934,0.7952868378440898,0.12124726989852534
601,4,195,4,24,0.814321084019541,0.7953099699282905,0.12114441416139139
602,4,195,6,24,0.8141661388416098,0.7975513799177921,0.12123468088954278
603,4,195,8,24,0.8147066099446512,0.7952436876100999,0.12096459316736798
604,4,195,10,24,0.8147017105206513,0.7951807228915663,0.12059905338379852
605,4,195,12,24,0.814257275173055,0.7940170940170941,0.12126920898568043
606,4,195,14,24,0.8145487816979128,0.7975455079271873,0.12084913056640423
607,4,195,16,24,0.8143796821692386,0.7943019943019942,0.1208754010370476
608,4,195,18,24,0.8145004643617444,0.796764533176747,0.12100906943121735
609,4,195,20,24,0.8139642933060508,0.7939759036144578,0.1212184878918527
610,4,211,2,26,0.8137099180544984,0.7960559796437658,0.12105164464514326
611,4,211,4,26,0.8144304788700626,0.7975513799177921,0.12115156247701117
612,4,211,6,26,0.8150105114098977,0.798005698005698,0.12092354982548927
613,4,211,8,26,0.8147551034460977,0.7987012987012987,0.12106801152435533
614,4,211,10,26,0.8146448775521131,0.7952554315913094,0.12079694723918426
615,4,211,12,26,0.8144518477462009,0.7952984038861901,0.12113893887436844
616,4,211,14,26,0.8150487782263547,0.7975903614457831,0.1209079121008567
617,4,211,16,26,0.8142155920927971,0.7945096887844979,0.12115781440534162
618,4,211,18,26,0.8142705706401671,0.7952436876100999,0.12123495077385962
619,4,211,20,26,0.8143040202376939,0.7975653481378673,0.12123646332441196
620,4,227,2,28,0.8146748356321268,0.7975572519083969,0.1209464995311191
621,4,227,4,28,0.8146688822764794,0.7952926208651399,0.12103679031966566
622,4,227,6,28,0.8148300557415861,0.7951807228915663,0.12100125304806171
623,4,227,8,28,0.8147724811281696,0.7975769141799676,0.12101139028431461
624,4,227,10,28,0.814743167201183,0.7968251214434421,0.12039365995287843
625,4,227,12,28,0.8140609922214957,0.7960246623605401,0.12126465902760389
626,4,227,14,28,0.8147084653360199,0.7951807228915663,0.12093736226746149
627,4,227,16,28,0.814330540734338,0.795237815619495,0.12107784954971175
628,4,227,18,28,0.8144091984277697,0.7975826972010178,0.12126417581140114
